Station_Name,Country,Province,City,Cnty,Station_Id_C,Station_Id_d,Lat,Lon,Alti
阿荣旗,中国,内蒙古自治区,呼伦贝尔市,阿荣旗,50647,50647,48.125,123.4756,237.8
莫力达瓦达斡尔族自治旗,中国,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,50645,50645,48.4831,124.4808,198.2
鄂伦春自治旗,中国,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,50445,50445,50.5764,123.7281,425.5
小二沟,中国,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,50548,50548,49.1981,123.7214,286.1
鄂温克族自治旗,中国,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,50525,50525,49.1328,119.7419,617.3
陈巴尔虎旗,中国,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,50524,50524,49.3414,119.4569,597.4
新巴尔虎左旗,中国,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,50618,50618,48.1864,118.2614,622
新巴尔虎右旗,中国,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,50603,50603,48.6783,116.8103,542.4
满洲里,中国,内蒙古自治区,呼伦贝尔市,满洲里市,50514,50514,49.5758,117.3214,661.8
图里河,中国,内蒙古自治区,呼伦贝尔市,牙克石市,50434,50434,50.4781,121.6867,734.8
牙克石市,中国,内蒙古自治区,呼伦贝尔市,牙克石市,50526,50526,49.2831,120.6878,654.9
扎兰屯,中国,内蒙古自治区,呼伦贝尔市,扎兰屯市,50639,50639,47.9914,122.7514,309.3
额尔古纳,中国,内蒙古自治区,呼伦贝尔市,额尔古纳市,50425,50425,50.2369,120.1672,581.4
根河市,中国,内蒙古自治区,呼伦贝尔市,根河市,50431,50431,50.7828,121.5136,716.7
临河,中国,内蒙古自治区,巴彦淖尔市,临河区,53513,53513,40.7219,107.3706,1041.2
五原,中国,内蒙古自治区,巴彦淖尔市,五原县,53337,53337,41.0889,108.4708,1023.3
磴口,中国,内蒙古自治区,巴彦淖尔市,磴口县,53419,53419,40.3314,106.9908,1052.4
大佘太,中国,内蒙古自治区,巴彦淖尔市,乌拉特前旗,53348,53348,41.0211,109.135,1079.3
乌拉特前旗,中国,内蒙古自治区,巴彦淖尔市,乌拉特前旗,53433,53433,40.7283,108.6419,1020.9
乌拉特中旗,中国,内蒙古自治区,巴彦淖尔市,乌拉特中旗,53336,53336,41.5661,108.5078,1288.4
海力素,中国,内蒙古自治区,巴彦淖尔市,乌拉特后旗,53231,53231,41.4008,106.4083,1510.3
杭锦后旗,中国,内蒙古自治区,巴彦淖尔市,杭锦后旗,53420,53420,40.8692,107.1292,1038.5
集宁,中国,内蒙古自治区,乌兰察布市,集宁区,53480,53480,41.0294,113.0703,1416.9
卓资,中国,内蒙古自治区,乌兰察布市,卓资县,53472,53472,40.8917,112.5636,1451.7
化德,中国,内蒙古自治区,乌兰察布市,化德县,53391,53391,41.8956,114.0014,1482
商都,中国,内蒙古自治区,乌兰察布市,商都县,53385,53385,41.5956,113.5378,1420
兴和,中国,内蒙古自治区,乌兰察布市,兴和县,53483,53483,40.8769,113.8364,1286.8
凉城,中国,内蒙古自治区,乌兰察布市,凉城县,53475,53475,40.5231,112.4747,1268.6
察右前旗,中国,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,53481,53481,40.8078,113.205,1284.4
察右中旗,中国,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,53378,53378,41.2947,112.6186,1737.2
察右后旗,中国,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,53384,53384,41.4447,113.18,1423.4
四子王旗,中国,内蒙古自治区,乌兰察布市,四子王旗,53362,53362,41.5483,111.65,1445.2
丰镇,中国,内蒙古自治区,乌兰察布市,丰镇市,53484,53484,40.4358,113.1258,1191.9
阿尔山,中国,内蒙古自治区,兴安盟,阿尔山市,50727,50727,47.1808,119.9344,997
索伦,中国,内蒙古自治区,兴安盟,科尔沁右翼前旗,50834,50834,46.6036,121.2133,500.4
科尔沁右翼中旗,中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,50937,50937,45.0611,121.4831,282.1
高力板,中国,内蒙古自治区,兴安盟,科尔沁右翼中旗,54031,54031,44.8939,121.8139,201
突泉,中国,内蒙古自治区,兴安盟,突泉县,50934,50934,45.3825,121.5842,311.4
二连浩特,中国,内蒙古自治区,锡林郭勒盟,二连浩特市,53068,53068,43.6303,111.9372,963.1
锡林浩特,中国,内蒙古自治区,锡林郭勒盟,锡林浩特市,54102,54102,43.95,116.1197,1003.5
那仁宝力格,中国,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,53083,53083,44.6175,114.1522,1181.6
阿巴嘎旗,中国,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,53192,53192,44.0167,115.0033,1147.7
乌拉盖,中国,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,50913,50913,45.7153,118.8308,864.6
东乌珠穆沁,中国,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,50915,50915,45.5125,116.9628,838.9
西乌珠穆沁,中国,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,54012,54012,44.57,117.6272,1001.7
太仆寺旗,中国,内蒙古自治区,锡林郭勒盟,太仆寺旗,54305,54305,41.8858,115.2717,1468.9
镶黄旗,中国,内蒙古自治区,锡林郭勒盟,镶黄旗,53289,53289,42.2414,113.8294,1322.3
正镶白旗,中国,内蒙古自治区,锡林郭勒盟,正镶白旗,54204,54204,42.2839,115.0336,1366.5
正蓝旗,中国,内蒙古自治区,锡林郭勒盟,正蓝旗,54205,54205,42.2333,116.0014,1315.5
多伦县,中国,内蒙古自治区,锡林郭勒盟,多伦县,54208,54208,42.1939,116.4664,1245.5
苏家屯,中国,辽宁省,沈阳市,苏家屯区,54340,54340,41.6603,123.3194,35.8
沈阳,中国,辽宁省,沈阳市,浑南区,54342,54342,41.7325,123.51,51
沈北新区,中国,辽宁省,沈阳市,沈北新区,54248,54248,42.0392,123.5314,61.6
辽中,中国,辽宁省,沈阳市,辽中区,54332,54332,41.5114,122.7017,12.2
康平,中国,辽宁省,沈阳市,康平县,54244,54244,42.8128,123.3453,87
法库,中国,辽宁省,沈阳市,法库县,54245,54245,42.4944,123.3983,97.8
新民,中国,辽宁省,沈阳市,新民市,54333,54333,41.9592,122.8531,30.9
大连,中国,辽宁省,大连市,市辖区,54662,54662,38.9083,121.64,91.5
金州,中国,辽宁省,大连市,金州区,54568,54568,39.0647,121.7578,90.8
普兰店,中国,辽宁省,大连市,普兰店区,54569,54569,39.4208,121.9425,11.7
皮口,中国,辽宁省,大连市,普兰店区,54575,54575,39.4014,122.3392,43.2
长海,中国,辽宁省,大连市,长海县,54579,54579,39.2719,122.5867,35.5
瓦房店,中国,辽宁省,大连市,瓦房店市,54563,54563,39.6286,122.0108,118.7
长兴岛,中国,辽宁省,大连市,瓦房店市,54565,54565,39.6003,121.4692,70.6
庄河,中国,辽宁省,大连市,庄河市,54584,54584,39.7125,122.9533,34.8
鞍山,中国,辽宁省,鞍山市,铁东区,54339,54339,41.0903,122.9994,77.3
台安,中国,辽宁省,鞍山市,台安县,54336,54336,41.4172,122.4303,8.3
岫岩,中国,辽宁省,鞍山市,岫岩满族自治县,54486,54486,40.3381,123.2767,97.7
抚顺,中国,辽宁省,抚顺市,抚顺县,54351,54351,41.9097,124.0686,118.5
新宾,中国,辽宁省,抚顺市,新宾满族自治县,54353,54353,41.7225,125.0364,328.4
清原,中国,辽宁省,抚顺市,清原满族自治县,54259,54259,42.0667,124.8667,224
本溪,中国,辽宁省,本溪市,明山区,54346,54346,41.3067,123.7753,185.4
草河口,中国,辽宁省,本溪市,本溪满族自治县,54483,54483,40.8719,123.9017,233.6
丹东,中国,辽宁省,丹东市,振兴区,54497,54497,40.0317,124.3275,13.8
宽甸,中国,辽宁省,丹东市,宽甸满族自治县,54493,54493,40.72,124.78,260.1
东港,中国,辽宁省,丹东市,东港市,54590,54590,39.9167,124.15,3.9
凤城,中国,辽宁省,丹东市,凤城市,54494,54494,40.4653,124.0533,72.6
营口,中国,辽宁省,营口市,西市区,54471,54471,40.6656,122.1733,3.8
熊岳,中国,辽宁省,营口市,鲅鱼圈区,54476,54476,40.1767,122.1497,20.4
盖州,中国,辽宁省,营口市,盖州市,54474,54474,40.4108,122.3575,24.8
大石桥,中国,辽宁省,营口市,大石桥市,54475,54475,40.5633,122.4508,11.5
彰武,中国,辽宁省,阜新市,彰武县,54236,54236,42.3842,122.5492,79.4
辽阳,中国,辽宁省,辽阳市,太子河区,54347,54347,41.245,123.1797,24.8
辽阳县,中国,辽宁省,辽阳市,辽阳县,54345,54345,41.2003,123.0736,30.7
灯塔,中国,辽宁省,辽阳市,灯塔市,54348,54348,41.4083,123.3711,45
盘山,中国,辽宁省,盘锦市,大洼区,54338,54338,41.2742,122.0403,4.8
大洼,中国,辽宁省,盘锦市,大洼区,54470,54470,41.0086,122.0564,5.5
铁岭,中国,辽宁省,铁岭市,银州区,54249,54249,42.2969,123.86,85.4
西丰,中国,辽宁省,铁岭市,西丰县,54252,54252,42.7403,124.7406,196.1
昌图,中国,辽宁省,铁岭市,昌图县,54243,54243,42.7847,124.0933,165.1
开原,中国,辽宁省,铁岭市,开原市,54254,54254,42.5269,124.0461,98.2
朝阳,中国,辽宁省,朝阳市,朝阳县,54324,54324,41.5478,120.4292,174.3
羊山,中国,辽宁省,朝阳市,朝阳县,54325,54325,41.1842,120.3611,183.8
建平镇,中国,辽宁省,朝阳市,建平县,54321,54321,41.8983,119.7131,661.8
建平县,中国,辽宁省,朝阳市,建平县,54326,54326,41.41,119.6203,462.2
喀左,中国,辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,54328,54328,41.1186,119.7725,341
北票,中国,辽宁省,朝阳市,北票市,54323,54323,41.8117,120.7853,253.8
凌源,中国,辽宁省,朝阳市,凌源市,54327,54327,41.2428,119.3867,417.1
连山区,中国,辽宁省,葫芦岛市,连山区,54453,54453,40.8728,120.9603,38.9
绥中,中国,辽宁省,葫芦岛市,绥中县,54454,54454,40.3281,120.3058,29
建昌,中国,辽宁省,葫芦岛市,建昌县,54452,54452,40.8,119.7944,367
兴城,中国,辽宁省,葫芦岛市,兴城市,54455,54455,40.6244,120.6497,20.5
长春,中国,吉林省,长春市,绿园区,54161,54161,43.8914,125.2317,236.8
双阳,中国,吉林省,长春市,双阳区,54165,54165,43.5472,125.6414,218.8
九台,中国,吉林省,长春市,九台区,54069,54069,44.1228,125.7992,173.7
农安,中国,吉林省,长春市,农安县,54064,54064,44.3947,125.1561,170.4
榆树,中国,吉林省,长春市,榆树市,54072,54072,44.8497,126.5206,195.2
德惠,中国,吉林省,长春市,德惠市,54065,54065,44.5356,125.6572,168.3
吉林城郊,中国,吉林省,吉林市,昌邑区,54172,54172,43.8619,126.5397,290.4
永吉,中国,吉林省,吉林市,永吉县,54171,54171,43.6808,126.5183,229.8
蛟河,中国,吉林省,吉林市,蛟河市,54181,54181,43.7006,127.3322,295.8
桦甸,中国,吉林省,吉林市,桦甸市,54273,54273,42.9783,126.7597,263.3
舒兰,中国,吉林省,吉林市,舒兰市,54076,54076,44.3886,126.9261,267.8
烟筒山,中国,吉林省,吉林市,磐石市,54169,54169,43.2878,126.0058,271.5
磐石,中国,吉林省,吉林市,磐石市,54263,54263,42.9597,126.0781,351.2
四平,中国,吉林省,四平市,铁西区,54157,54157,43.1203,124.3856,192.8
梨树,中国,吉林省,四平市,梨树县,54154,54154,43.3064,124.3142,172
孤家子,中国,吉林省,四平市,梨树县,54155,54155,43.6592,124.2414,156.4
伊通,中国,吉林省,四平市,伊通满族自治县,54164,54164,43.3533,125.3178,263.4
双辽,中国,吉林省,四平市,双辽市,54142,54142,43.5111,123.4439,118.4
辽源,中国,吉林省,辽源市,龙山区,54260,54260,42.9128,125.0753,253
东丰,中国,吉林省,辽源市,东丰县,54261,54261,42.6725,125.4675,344.5
通化,中国,吉林省,通化市,东昌区,54363,54363,41.7178,125.9206,402.8
通化县,中国,吉林省,通化市,通化县,54362,54362,41.6661,125.7369,380.1
辉南,中国,吉林省,通化市,辉南县,54274,54274,42.6853,125.9867,307.2
柳河,中国,吉林省,通化市,柳河县,54267,54267,42.2667,125.7228,383.1
梅河口,中国,吉林省,通化市,梅河口市,54266,54266,42.5297,125.6619,342.1
集安,中国,吉林省,通化市,集安市,54377,54377,41.1531,126.2178,225.5
白山,中国,吉林省,白山市,浑江区,54371,54371,41.9361,126.435,522.7
江源,中国,吉林省,白山市,江源区,54279,54279,42.0533,126.5778,544.4
东岗,中国,吉林省,白山市,抚松县,54284,54284,42.1492,127.4969,776.4
靖宇,中国,吉林省,白山市,靖宇县,54276,54276,42.4006,126.7942,569.9
长白,中国,吉林省,白山市,长白朝鲜族自治县,54386,54386,41.425,128.1992,810.1
临江,中国,吉林省,白山市,临江市,54374,54374,41.8022,126.8947,381.1
松原,中国,吉林省,松原市,宁江区,50946,50946,45.1658,124.8456,139.7
前郭,中国,吉林省,松原市,前郭尔罗斯蒙古族自治县,50949,50949,45.0908,124.8669,136.4
长岭,中国,吉林省,松原市,长岭县,54049,54049,44.2783,123.9672,194.6
乾安,中国,吉林省,松原市,乾安县,50948,50948,44.9942,124.0097,148.6
扶余,中国,吉林省,松原市,扶余市,54063,54063,44.9756,126.0186,213.4
白城,中国,吉林省,白城市,洮北区,50936,50936,45.6139,122.7947,155.5
镇赉,中国,吉林省,白城市,镇赉县,50940,50940,45.8514,123.1728,140.7
通榆,中国,吉林省,白城市,通榆县,54041,54041,44.7947,123.0542,150.2
洮南,中国,吉林省,白城市,洮南市,50939,50939,45.3481,122.7581,150
大安,中国,吉林省,白城市,大安市,50945,50945,45.5061,124.2389,147.3
延吉,中国,吉林省,延边朝鲜族自治州,延吉市,54292,54292,42.8742,129.5039,258
图们,中国,吉林省,延边朝鲜族自治州,图们市,54293,54293,42.9539,129.8333,142.4
敦化,中国,吉林省,延边朝鲜族自治州,敦化市,54186,54186,43.3675,128.2111,526.1
珲春,中国,吉林省,延边朝鲜族自治州,珲春市,54291,54291,42.7867,130.3464,43.4
龙井,中国,吉林省,延边朝鲜族自治州,龙井市,54290,54290,42.7656,129.4003,245.7
和龙,中国,吉林省,延边朝鲜族自治州,和龙市,54286,54286,42.5333,129.0044,503.5
罗子沟,中国,吉林省,延边朝鲜族自治州,汪清县,54192,54192,43.7269,130.33,409.7
汪清,中国,吉林省,延边朝鲜族自治州,汪清县,54195,54195,43.2967,129.7917,273
安图,中国,吉林省,延边朝鲜族自治州,安图县,54187,54187,43.1069,128.9108,366.6
二道,中国,吉林省,延边朝鲜族自治州,安图县,54285,54285,42.4044,128.1247,731.7
哈尔滨,中国,黑龙江省,哈尔滨市,市辖区,50953,50953,45.9347,126.5739,118.3
呼兰,中国,黑龙江省,哈尔滨市,呼兰区,50956,50956,46.0914,126.7747,134.5
阿城,中国,黑龙江省,哈尔滨市,阿城区,50958,50958,45.5342,126.9356,168.2
依兰,中国,黑龙江省,哈尔滨市,依兰县,50877,50877,46.2994,129.5781,100.1
方正,中国,黑龙江省,哈尔滨市,方正县,50964,50964,45.83,128.8136,119.3
宾县,中国,黑龙江省,哈尔滨市,宾县,50960,50960,45.743,127.3944,184.2
巴彦,中国,黑龙江省,哈尔滨市,巴彦县,50867,50867,46.0636,127.3917,134
木兰,中国,黑龙江省,哈尔滨市,木兰县,50962,50962,45.9756,128.0453,116.9
通河,中国,黑龙江省,哈尔滨市,通河县,50963,50963,45.9825,128.7267,108.9
延寿,中国,黑龙江省,哈尔滨市,延寿县,50965,50965,45.4417,128.28,167.2
尚志,中国,黑龙江省,哈尔滨市,尚志市,50968,50968,45.2061,127.9794,189.7
五常,中国,黑龙江省,哈尔滨市,五常市,54080,54080,44.9094,127.1433,191.4
齐齐哈尔,中国,黑龙江省,齐齐哈尔市,建华区,50745,50745,47.3761,123.9236,146.7
龙江,中国,黑龙江省,齐齐哈尔市,龙江县,50739,50739,47.3003,123.2442,209.3
依安,中国,黑龙江省,齐齐哈尔市,依安县,50750,50750,47.9006,125.2917,226.4
泰来,中国,黑龙江省,齐齐哈尔市,泰来县,50844,50844,46.4,123.4536,138.8
甘南,中国,黑龙江省,齐齐哈尔市,甘南县,50741,50741,47.9333,123.5,185.2
富裕,中国,黑龙江省,齐齐哈尔市,富裕县,50742,50742,47.7928,124.4772,162.7
克山,中国,黑龙江省,齐齐哈尔市,克山县,50658,50658,48.0842,125.7878,291
克东,中国,黑龙江省,齐齐哈尔市,克东县,50659,50659,48.0539,126.2403,297
拜泉,中国,黑龙江省,齐齐哈尔市,拜泉县,50755,50755,47.6203,126.0722,249.8
讷河,中国,黑龙江省,齐齐哈尔市,讷河市,50646,50646,48.5031,124.8828,230.6
鸡西,中国,黑龙江省,鸡西市,市辖区,50978,50978,45.305,130.9089,272.5
鸡东,中国,黑龙江省,鸡西市,鸡东县,50987,50987,45.2589,131.0944,219.9
虎林,中国,黑龙江省,鸡西市,虎林市,50983,50983,45.7606,132.8831,98.1
密山,中国,黑龙江省,鸡西市,密山市,50985,50985,45.55,131.8667,151.7
鹤岗,中国,黑龙江省,鹤岗市,东山区,50775,50775,47.3383,130.1958,182.3
萝北,中国,黑龙江省,鹤岗市,萝北县,50776,50776,47.5647,130.8317,83.3
绥滨,中国,黑龙江省,鹤岗市,绥滨县,50787,50787,47.3083,131.8406,62.7
双鸭山,中国,黑龙江省,双鸭山市,市辖区,50884,50884,46.655,131.1528,175.3
集贤,中国,黑龙江省,双鸭山市,集贤县,50880,50880,46.7406,131.113,102.3
宝清,中国,黑龙江省,双鸭山市,宝清县,50888,50888,46.3881,132.1653,79.6
饶河,中国,黑龙江省,双鸭山市,饶河县,50892,50892,46.7931,133.9939,54.4
大庆,中国,黑龙江省,大庆市,市辖区,50850,50850,46.6208,124.9903,152.3
肇州,中国,黑龙江省,大庆市,肇州县,50950,50950,45.7031,125.2503,148.7
肇源,中国,黑龙江省,大庆市,肇源县,50954,50954,45.5047,125.0814,127.5
林甸,中国,黑龙江省,大庆市,林甸县,50749,50749,47.0931,124.77,152.3
杜蒙,中国,黑龙江省,大庆市,杜尔伯特蒙古族自治县,50842,50842,46.8389,124.4183,145.4
伊春,中国,黑龙江省,伊春市,伊春区,50774,50774,47.7081,128.8358,264.8
五营,中国,黑龙江省,伊春市,五营区,50772,50772,48.11,129.2347,300
乌伊岭,中国,黑龙江省,伊春市,乌伊岭区,50674,50674,48.5753,129.4406,404.5
嘉荫,中国,黑龙江省,伊春市,嘉荫县,50673,50673,48.8878,130.4117,90
铁力,中国,黑龙江省,伊春市,铁力市,50862,50862,46.9906,127.9858,207.3
桦南,中国,黑龙江省,佳木斯市,桦南县,50879,50879,46.2264,130.5581,187
桦川,中国,黑龙江省,佳木斯市,桦川县,50878,50878,47.0003,130.7169,78.2
汤原,中国,黑龙江省,佳木斯市,汤原县,50871,50871,46.7292,129.8769,95.1
